gross,budget,senti_actor,senti_director,country,genres,imdb_score,count_actor,count_director,senti_comment,log_budget
34964818,150000000,0.290844399,0.077582517,USA,Adventure,5.8,494,360,0.169705949,18.82614585
107515297,100000000,0.062408233,0.110234425,USA,Adventure,6.7,177,198.3301927,0.145696431,18.42068074
67631157,100000000,0.078728076,0.110234425,USA,Action,6,462,198.3301927,0.143782607,18.42068074
66862068,83000000,0.107393597,0.110234425,USA,Action,5.7,20,198.3301927,0.125538657,18.23435117
57366262,100000000,0.150531524,0.110234425,Germany,Adventure,8,495,198.3301927,0.127113983,18.42068074
116866727,100000000,0.150531524,0.110877423,USA,Biography,8.2,495,400,0.057714974,18.42068074
184031112,100000000,0.172266462,0.113621152,USA,Action,5.4,57,60,0.189905658,18.42068074
54700065,105000000,0.132119417,0.10920534,USA,Action,7.2,284.7456014,240,0.074611703,18.46947091
27098580,102000000,0.151465052,0.110234425,Germany,Drama,7.5,492,198.3301927,0.125915955,18.44048337
55673333,80000000,0.01125,0.093798123,USA,Action,7,20,500,0.20182632,18.19753719
40198710,100000000,0.08304435,0.110234425,USA,Action,3.3,20,198.3301927,0.138694687,18.42068074
72660029,100000000,0.198385337,0.184775839,USA,Action,6,499,40,0.205463347,18.42068074
38120554,140000000,0.124437456,0.125102467,USA,Adventure,7.1,218,160,0.234134414,18.75715298
49392095,100000000,0.089422114,0.110234425,USA,Adventure,5.4,477,198.3301927,0.078472255,18.42068074
39292022,90000000,0.11573019,0.076906259,USA,Action,6.1,475,320,0.115055024,18.31532023
28772222,105000000,0.087195224,0.110234425,USA,Action,5.3,78,198.3301927,0.189990054,18.46947091
17010646,84000000,0.137311417,0.110234425,USA,Comedy,2.2,139,198.3301927,0.081058813,18.24632736
24985612,100000000,0.131302494,0.149942018,USA,Action,7,494,500,0.151627302,18.42068074
4411102,100000000,0.127826203,0.207916667,USA,Action,3.8,386,20,0.081284913,18.42068074
35024475,100000000,0.09327378,0.110234425,France,Action,6.9,487,198.3301927,0.103789086,18.42068074
130174897,99000000,0.132119417,0.110234425,USA,Adventure,7.2,284.7456014,198.3301927,0.222558148,18.41063041
10200000,10000000,0.132119417,0.155331902,USA,Drama,7.3,284.7456014,80,0.111113009,16.11809565
202007640,98000000,0.198385337,0,USA,Action,6.3,499,120,0.20952024,18.40047804
77679638,100000000,0.150531524,0.110877423,USA,Crime,7.5,495,400,0.017409433,18.42068074
9213,94000000,0.142693455,0.234882708,China,Drama,7.6,437,40,0.13430675,18.35880534
58867694,100000000,0.330339145,0.110234425,USA,Animation,6.8,496,198.3301927,0.221836158,18.42068074
59475623,90000000,0.078887599,0.148784027,USA,Comedy,5.2,79,200,0.153285142,18.31532023
108638745,92000000,0.157610682,0.117975524,USA,Drama,7.7,39,420,0.094135163,18.33729914
86897182,95000000,0.089422114,0.111224079,USA,Comedy,6.2,477,60,0.093939449,18.36938745
63540020,93000000,0.040881449,0.105067386,France,Action,7.7,238,78,0.085457796,18.34811005
95328937,100000000,0.047826507,0.110234425,USA,Comedy,4.3,20,198.3301927,0.083772824,18.42068074
50802661,95000000,0.204223214,0.110234425,USA,Adventure,6.9,20,198.3301927,0.227732061,18.36938745
161317423,95000000,0.089869966,0.110234425,USA,Adventure,6.6,216,198.3301927,0.155050616,18.36938745
201148159,95000000,0.146176977,0.183755588,USA,Drama,7,220,220,0.209954013,18.36938745
43982842,65000000,0.056062886,0.099578232,USA,Drama,6.7,100,380,0.106765454,17.98989783
380838870,94000000,0.081567336,0.474118056,USA,Adventure,8.2,40,40,0.241729456,18.35880534
377019252,94000000,0.075102957,0.099578232,USA,Action,8.9,497,380,0.245293044,18.35880534
340478898,94000000,0.123890709,0.099578232,USA,Action,8.7,496,380,0.154765056,18.35880534
17176900,95000000,0.330339145,0.110234425,USA,Action,5.5,496,198.3301927,0.097165692,18.36938745
131144183,115000000,0.041740712,0.146692989,USA,Action,5.7,151,60,0.137303938,18.56044269
23014504,100000000,0.078728076,0.110234425,UK,Drama,6.3,462,198.3301927,0.11670183,18.42068074
181166115,93000000,0.132119417,0.129416109,USA,Action,5.9,284.7456014,160,0.046382331,18.34811005
176740650,93000000,0.132119417,0.110234425,USA,Action,7.6,284.7456014,198.3301927,0.164993988,18.34811005
71148699,90000000,0.109623871,-0.005732143,USA,Adventure,6.6,191,60,0.166065083,18.31532023
67344392,92000000,0.036719474,0.135036805,USA,Action,5.3,495,280,0.010081279,18.33729914
22406362,107000000,0.175826541,0.110234425,USA,Drama,6,438,198.3301927,0.196256418,18.48833939
261437578,92000000,0.143364695,0.089908989,USA,Action,8,179,80,0.197573212,18.33729914
11000000,98000000,0.132119417,0.083498313,USA,Action,5.6,284.7456014,20,0.191588983,18.40047804
88761720,95000000,0.09505219,0.043804008,UK,Adventure,5.9,198,140,0.138694687,18.36938745
250147615,90000000,0.057631493,0,USA,Adventure,7.3,496,100,0.19307798,18.31532023
245823397,90000000,0.151465052,0.051564153,USA,Adventure,7.9,492,40,0.249753714,18.31532023
81557479,100000000,0.165885176,0.127950725,USA,Action,6.8,498,80,0.104647845,18.42068074
226138454,90000000,0.132119417,0.184775839,USA,Action,6.6,284.7456014,40,0.237215494,18.31532023
155370362,100000000,0.097169291,0.063958679,USA,Drama,6.6,492,60,0.142769342,18.42068074
124870275,100000000,0.04671875,0.148263558,USA,Animation,7,40,60,0.202477709,18.42068074
196573705,90000000,0.122605945,0.110234425,USA,Action,7,395,198.3301927,0.193951325,18.31532023
58229120,90000000,0.001,0.146465527,USA,Adventure,7.3,500,500,0.21005159,18.31532023
125305545,92000000,0.117561761,0.096393499,USA,Action,5.5,492,500,-0.060248329,18.33729914
132373442,90000000,0.150531524,0.110877423,USA,Crime,8.5,495,400,0.114664512,18.31532023
120618403,90000000,0.061087302,0.110234425,USA,Adventure,7.5,60,198.3301927,0.138694687,18.31532023
110416702,92000000,0.146443035,0.146465527,USA,Action,7,499,500,0.102532962,18.33729914
102515793,90000000,0.105331844,0.104332807,USA,Crime,7.8,39,440,0.089404661,18.31532023
100012500,90000000,0.036719474,0.137499053,USA,Action,7.6,495,20,0.168314188,18.31532023
209019489,90000000,0.146443035,0.133092829,USA,Action,7.6,499,320,0.102198738,18.31532023
84037039,120000000,0.18349941,0.110234425,USA,Action,6.8,258,198.3301927,0.231308267,18.6030023
85884815,90000000,0.154898819,0.110234425,USA,Adventure,5,496,198.3301927,0.247657883,18.31532023
83077470,75000000,0.079002788,0.058386227,USA,Drama,7.1,499,180,0.134988024,18.13299867
100018837,90000000,0.073258615,0.008465812,USA,Action,5.5,494,20,0.050067341,18.31532023
78747585,88000000,0.089869966,0.043804008,USA,Action,5.6,216,140,0.153962569,18.29284737
78616689,100000000,0.066134921,0.073393435,USA,Adventure,7.1,60,476,0.149488018,18.42068074
75817994,90000000,0.132119417,0.110234425,USA,Comedy,4.9,284.7456014,198.3301927,0.156455904,18.31532023
100853835,90000000,0.170801385,0.063958679,USA,Drama,7.4,497,60,0.053792819,18.31532023
73209340,95000000,0.121824337,0.10920534,USA,Action,5.7,199,240,0.097404216,18.36938745
72515360,80000000,0.132119417,0.210869048,UK,Crime,6.4,284.7456014,20,0.099957557,18.19753719
68558662,90000000,0.09505219,0.110234425,USA,Adventure,5.9,198,198.3301927,0.109800739,18.31532023
65653758,95000000,0.135949804,0.151668651,USA,Action,5.5,498,20,0.103143388,18.36938745
64685359,90000000,0.132119417,0.122409452,USA,Action,6.9,284.7456014,60,0.168118449,18.31532023
61355436,68000000,0.092131313,0.110234425,USA,Action,6.2,20,198.3301927,0.138694687,18.03501826
26871,92000000,0.109610998,0.127950725,Germany,Action,7,493,80,0.156089441,18.33729914
60874615,90000000,0.051630667,0.074592851,USA,Adventure,5.6,498,80,0.105102611,18.31532023
143618384,90000000,0.097184469,0.110234425,USA,Adventure,7,497,198.3301927,0.138694687,18.31532023
58220776,100000000,0.117193156,0.043804008,USA,Comedy,6.8,494,140,0.172157794,18.42068074
47474112,90000000,0.051630667,0.114528692,USA,Action,5.4,498,20,0.055884013,18.31532023
42877165,86000000,0.097169291,0.110234425,USA,Action,6.1,492,198.3301927,0.10489788,18.26985785
35168677,100000000,0.057845845,0.108476311,UK,Drama,6.7,496,60,0.125199835,18.42068074
56114221,120000000,0.1376794,0.060202494,USA,Action,4.3,140,40,0.077312969,18.6030023
37567440,20000000,0.143121082,0.110234425,USA,Adventure,6.9,58,198.3301927,0.117063493,16.81124283
61644321,88000000,0.132119417,0.149942018,USA,Biography,8,284.7456014,500,0.230122607,18.29284737
190562,90000000,0.132119417,0.110234425,UK,Action,4.4,284.7456014,198.3301927,0.064652314,18.31532023
120147445,87000000,0.330339145,0.110234425,USA,Drama,7.3,496,198.3301927,0.222660502,18.28141868
241688385,92000000,0.170784876,0.151668651,USA,Action,6.3,117,20,0.083963611,18.33729914
144512310,38000000,0.089207443,0.039640685,USA,Action,6.7,493,60,0.265177909,17.45309672
233630478,90000000,0.151465052,0.063958679,USA,Adventure,7.7,492,60,0.192228934,18.31532023
197992827,100000000,0.117193156,0.068831234,USA,Animation,6.5,494,360,0.170435967,18.42068074
176049130,75000000,0.09327378,0.110234425,USA,Action,7.8,487,198.3301927,0.166912316,18.13299867
172620724,85000000,0.097169291,0.110234425,USA,Action,6.4,492,198.3301927,0.103349988,18.25816181
183405771,85000000,0.109610998,0.191837635,USA,Crime,7.8,493,100,0.260239204,18.25816181
20315324,75000000,0.040881449,0.110234425,Germany,Action,5.8,238,198.3301927,0.164175923,18.13299867
148313048,85000000,0.078963902,0.094075166,USA,Animation,7.1,495,100,0.184016589,18.25816181
127706877,85000000,0.097584001,0.110234425,USA,Animation,7.1,100,198.3301927,0.23238222,18.25816181
126149655,85000000,0.165885176,0.110234425,USA,Action,6.8,498,198.3301927,0.149168559,18.25816181
66941559,85000000,0.157610682,0.110234425,USA,Adventure,4.8,39,198.3301927,0.139994069,18.25816181
78009155,75000000,0.0709369,0.184775839,USA,Action,6.2,119,40,0.137928551,18.13299867
63224849,85000000,0.154868989,0.124497057,USA,Comedy,6.9,496,80,0.191363689,18.25816181
111544445,90000000,0.057631493,0.127950725,USA,Action,7.3,496,80,0.21123882,18.31532023
112703470,85000000,0.116473016,0.124497057,USA,Comedy,6.6,494,80,0.140737184,18.25816181
117144465,85000000,0.1403847,0.191837635,USA,Crime,6.9,476,100,0.110206384,18.25816181
84303558,85000000,0.132582699,0.110234425,USA,Adventure,6.2,494,198.3301927,0.133835705,18.25816181
150832203,85000000,0.154868989,0.110234425,USA,Adventure,6.7,496,198.3301927,0.085282053,18.25816181
51396781,68000000,0.121948465,0.110234425,USA,Drama,7.6,99,198.3301927,0.135190566,18.03501826
47592825,85000000,0.198385337,0.107634239,USA,Action,6.7,499,80,0.177630141,18.25816181
50016394,70000000,0.132119417,0.137499053,USA,Action,6.2,284.7456014,20,0.158684262,18.0640058
57010853,85000000,0.132119417,0.103582636,USA,Drama,7.3,284.7456014,100,0.166687923,18.25816181
62494975,85000000,0.132119417,0.129852092,USA,Action,6,284.7456014,20,0.134178053,18.25816181
46440491,100000000,0.087493056,0.159463266,UK,Adventure,7.1,40,140,0.226902905,18.42068074
44606335,90000000,0.124975108,0.105145833,USA,Drama,7.1,483,20,0.168230674,18.31532023
40048332,85000000,0.132119417,0.098675819,USA,Action,5.5,284.7456014,398,0.12636425,18.25816181
64933670,85000000,0.130354402,0.067512762,USA,Adventure,5.6,493,40,0.133178288,18.25816181
31494270,60000000,0.189554936,0.122507963,USA,Action,7.5,496,500,0.086139795,17.90985512
31111260,60000000,0.132119417,0.110234425,USA,Action,5.4,284.7456014,198.3301927,0.115452379,17.90985512
123307945,65000000,0.229910899,0.110234425,USA,Comedy,4.3,39,198.3301927,0.095126711,17.98989783
153288182,84000000,0.067842061,0.110234425,USA,Adventure,4.9,115,198.3301927,0.146997902,18.24632736
13401683,35000000,0.034811699,0.110234425,UK,Action,7.1,120,198.3301927,0.151246433,17.37085862
137340146,70000000,0.073258615,0.110234425,USA,Comedy,6.4,494,198.3301927,0.11337251,18.0640058
43575716,85000000,0.022678571,0.110234425,USA,Action,4.3,20,198.3301927,0.138694687,18.25816181
80170146,85000000,0.146291476,0,USA,Action,6.1,492,120,0.095464564,18.25816181
75754670,85000000,0.149822687,0.080578086,USA,Action,7,499,280,0.16942551,18.25816181
33048353,65000000,0.146443035,0.104332807,USA,Crime,7.7,499,440,0.090553911,17.98989783
34543701,82000000,0.138302893,0.110234425,USA,Action,5.9,78,198.3301927,0.174961003,18.22222981
242589580,81000000,0.110616893,0,USA,Comedy,6.7,483,120,0.153169302,18.20995971
102981571,80000000,0.11573019,0.163588941,USA,Action,6.5,475,500,0.039408232,18.19753719
180965237,80000000,0.079002788,0.074592851,USA,Action,7.1,499,80,0.113696946,18.19753719
407999255,78000000,0.129381611,0.110234425,USA,Adventure,7.3,497,198.3301927,0.029452052,18.17221938
254455986,80000000,0.036784642,0.100402589,USA,Comedy,6.5,499,420,0.106851877,18.19753719
162831698,80000000,0.172266462,0.110491637,USA,Action,7,57,500,0.124090195,18.19753719
155019340,80000000,0.036719474,0.180833348,USA,Adventure,6.8,495,60,0.231087412,18.19753719
145771527,80000000,0.306301618,0.151279775,USA,Adventure,7.2,20,60,0.138694687,18.19753719
140459099,75000000,0.110616893,0.110234425,USA,Action,6.1,483,198.3301927,0.117941646,18.13299867
53215979,84000000,0.036719474,0.110234425,USA,Action,6.7,495,198.3301927,0.174174045,18.24632736
158115031,82000000,0.073258615,0.110234425,USA,Comedy,6.4,494,198.3301927,0.099721537,18.22222981
133103929,75000000,0.209869957,0.118435877,USA,Adventure,4.4,495,40,0.072071168,18.13299867
133668525,80000000,0.078963902,0.008465812,USA,Comedy,5.4,495,20,0.04140914,18.19753719
130313314,80000000,0.117561761,0.110234425,USA,Action,6.5,492,198.3301927,0.168335593,18.19753719
124590960,80000000,0.104763994,0.124497057,USA,Comedy,6.7,494,80,0.160042256,18.19753719
127968405,80000000,0.150531524,0.110877423,USA,Mystery,8.1,495,400,0.047426732,18.19753719
120136047,80000000,0.132582699,0.110234425,Germany,Comedy,5.6,494,198.3301927,0.105319011,18.19753719
128200012,75000000,0.087493056,0.110234425,USA,Adventure,6.3,40,198.3301927,0.167506281,18.13299867
112225777,80000000,0.093487696,0.099292535,USA,Action,7.3,498,60,0.15330547,18.19753719
109993847,80000000,0.073258615,0.110234425,USA,Comedy,6.1,494,198.3301927,0.158211798,18.19753719
104054514,80000000,0.151465052,0.198971202,USA,Crime,7.7,492,420,0.217965152,18.19753719
103028109,80000000,0.073258615,0.008465812,USA,Comedy,6.4,494,20,0.148093049,18.19753719
101087161,75000000,0.078963902,0.146692989,USA,Action,6.8,495,60,0.153349515,18.13299867
101111837,80000000,0.127826203,0.110234425,USA,Action,6.6,386,198.3301927,0.101658309,18.19753719
95632614,79000000,0.170784876,0.110234425,USA,Adventure,7.2,117,198.3301927,0.120610054,18.18495841
94822707,80000000,0.165885176,0.110234425,USA,Action,6.9,498,198.3301927,0.080821095,18.19753719
92969824,80000000,0.117193156,0.110234425,USA,Comedy,5.2,494,198.3301927,0.145949985,18.19753719
91188905,80000000,0.057845845,0.151668651,USA,Fantasy,4.9,496,20,0.10822236,18.19753719
90443603,80000000,0.117561761,0.110234425,USA,Adventure,6.3,492,198.3301927,0.184303231,18.19753719
82226474,65000000,0.05800832,0.159016865,USA,Adventure,5.6,60,60,0.123704693,17.98989783
79363785,80000000,0.104763994,0.124363051,USA,Drama,5.5,494,500,0.067359655,18.19753719
76081498,75000000,0.130354402,0.133938202,USA,Action,6.7,493,140,0.164617937,18.13299867
85707116,68000000,0.109610998,0.112565437,USA,Action,7.6,493,120,0.045701183,18.03501826
74329966,70000000,0.097169291,0.220899931,USA,Action,5.7,492,40,0.183969057,18.0640058
100169068,80000000,0.046693547,0.110234425,USA,Adventure,4.6,496,198.3301927,0.162090123,18.19753719
73215310,80000000,0.09327378,0.110234425,USA,Adventure,7,487,198.3301927,0.286343583,18.19753719
80360866,80000000,0.127826203,0.110234425,USA,Comedy,5.2,386,198.3301927,0.145767802,18.19753719
69102910,80000000,0.178026501,0.129671798,USA,Action,5.1,397,40,0.028870653,18.19753719
65948711,80000000,0.165885176,0.151283189,USA,Drama,6.6,498,40,0.103781595,18.19753719
169692572,80000000,0.078963902,0.094075166,USA,Animation,6.7,495,100,0.193216106,18.19753719
60507228,80000000,0.093066869,0.110234425,USA,Animation,7.3,499,198.3301927,0.239690246,18.19753719
56684819,80000000,0.089224432,0.112808498,USA,Action,5.9,20,80,0.125045269,18.19753719
50628009,90000000,0.08670741,0.207916667,USA,Action,5.6,484,20,0.219599435,18.31532023
69772969,80000000,0.290844399,0.110234425,USA,Action,6.5,494,198.3301927,0.093519691,18.19753719
45356386,75000000,0.12368887,0.134571147,USA,Action,5.9,80,80,0.142147544,18.13299867
55350897,85000000,0.117193156,0.110234425,USA,Drama,7,494,198.3301927,0.235263398,18.25816181
39442871,80000000,0.073258615,0.110234425,USA,Comedy,5.3,494,198.3301927,0.081668621,18.19753719
37899638,88000000,0.09327378,0.090615223,USA,Action,5.9,487,200,0.023097388,18.29284737
37754208,70000000,0.140691487,0.110491637,USA,Action,6.3,478,500,0.109440667,18.0640058
38542418,80000000,0.036719474,0,USA,Action,6.3,495,60,0.127112158,18.19753719
34566746,80000000,0.210310638,0.110234425,USA,Drama,7.3,39,198.3301927,0.194525045,18.19753719
32885565,80000000,0.163936616,0.039640685,USA,Action,5.8,497,60,0.151172652,18.19753719
36073232,80000000,0.132119417,-0.056825397,USA,Adventure,5.2,284.7456014,20,0.105939373,18.19753719
21471685,44000000,0.132119417,0.110234425,USA,Action,2.4,284.7456014,198.3301927,-0.045797947,17.59970019
20950820,80000000,0.260610657,0.175706581,Germany,Adventure,5.7,496,240,0.156515867,18.19753719
19673424,80000000,0.086712176,0.103582636,USA,Drama,5.8,497,100,0.168901717,18.19753719
19480739,80000000,0.089207443,0.133938202,USA,Action,5.6,493,140,0.076532221,18.19753719
17593391,80000000,0.143025794,0.106415809,USA,Action,6,40,500,0.066628689,18.19753719
18318000,80000000,0.009202381,0.068831234,Australia,Adventure,5.8,20,360,0.150585949,18.19753719
27356090,90000000,0.072271424,0.110234425,USA,Action,6,497,198.3301927,0.126708764,18.31532023
17473245,70000000,0.132119417,0.110234425,USA,Action,5.7,284.7456014,198.3301927,0.049692861,18.0640058
15131330,86000000,0.027956981,0.105067386,France,Adventure,6,481,78,0.167612709,18.26985785
19406406,40000000,0.132119417,0.110234425,France,Documentary,7.8,284.7456014,198.3301927,0.224142221,17.50439001
