,actor,sentiment,count
2002,Beverly D'Angelo,0.17086674783549782,40
2003,Catherine O'Hara,0.20224685661393088,414
2004,Michael Jai White,0.08338125422090067,99
2005,Christian Bale,0.14269345514517914,437
2006,Frankie Muniz,0.3342993370515988,492
2007,Robert De Niro,0.15250260584143246,496
2008,Robert De Niro,0.15250260584143246,496
2009,Clayton Snyder,0.09853124999999997,80
2010,Dwayne Johnson,0.19838533653255278,499
2011,Adam Scott,0.001,500
2012,Jordana Brewster,0.1602083333333333,20
2013,Robert De Niro,0.15250260584143246,496
2014,Chris Evans,0.16422528641400144,496
2015,Jake Gyllenhaal,0.0953481413637076,484
2016,Emma Stone,0.10635324958055607,497
2017,Paul Walker,0.08920744283378193,493
2018,Eddie Redmayne,0.13611059888664478,488
2019,Greg Grunberg,0.12182433670503748,199
2020,Natalie Portman,0.14069148726991115,478
2021,Claude Rains,0.04106541660224695,280
2022,Michiel Huisman,0.13981719539141416,20
2023,Tony Goldwyn,0.20454143431897667,59
2024,Jack Davenport,0.029467513678451185,120
2025,Jamie Lee Curtis,0.22783573810228674,499
2026,Liam Neeson,0.057845844721474755,496
2027,Robin Wright,0.10533184408184408,39
2028,Denzel Washington,0.16588517610605968,498
2029,Ryan Gosling,0.1004387974068557,497
2030,Jeremy Renner,0.16831229104286916,500
2031,Cicely Tyson,0.06602856171606174,260
2032,Alfre Woodard,0.21268459059400507,158
2033,Minnie Driver,0.13573456635956638,39
2034,Bradley Cooper,0.0367846418151208,499
2035,Christine Taylor,0.06924274896536509,219
2036,Scarlett Johansson,0.07625689216320523,495
2037,Anthony Hopkins,0.12497510754045438,483
2038,Don Cheadle,0.05163066730699763,498
2039,Kieran Culkin,0.06147870958209029,38
2040,Loretta Devine,0.14103976798055742,38
2041,William Hurt,0.07154864425697763,117
2042,Nia Long,0.21677911556491503,413
2043,Leighton Meester,0.10698924091562101,159
2044,Bruce Greenwood,0.2103106384356384,39
2045,Ryan Gosling,0.1004387974068557,497
2046,Luke Bracey,0.27353571428571427,20
2047,Jason Priestley,0.16619449705387204,36
2048,Jeremy Renner,0.16831229104286916,500
2049,Heather Locklear,0.3356269186542625,78
2050,Brad Pitt,0.10961099833308816,493
2051,Philip Seymour Hoffman,0.17078487649916219,117
2052,Rip Torn,0.06368322643889003,298
2053,Yuri Lowenthal,0.17385301865379993,80
2054,Bono,0.13797353749637822,489
2055,Christopher Lambert,0.1770373038419913,80
2056,Cicely Tyson,0.06602856171606174,260
2057,Anne Hathaway,0.09718446908998704,497
2058,Daniel Stern,0.18092236443639503,98
2059,Vin Diesel,0.07227142397261321,497
2060,Jeff Bridges,0.3303391445818768,496
2061,Woody Allen,0.06502630638594867,497
2062,Catherine O'Hara,0.20224685661393088,414
2063,Bruce Greenwood,0.2103106384356384,39
2064,Robert De Niro,0.15250260584143246,496
2065,Oliver James,0.13517550505050505,60
2066,Philip Seymour Hoffman,0.17078487649916219,117
2067,Justin Timberlake,0.04669354689078884,496
2068,Angelina Jolie Pitt,0.04174071207183788,151
2069,Vivica A. Fox,0.19568073593073593,60
2070,Colin Firth,0.15213710192838095,499
2071,Jennifer Jason Leigh,0.11641630752679863,56
2072,Logan Lerman,0.09505219037416004,198
2073,Elizabeth Berrington,0.050019902614385034,40
2074,Tyler James Williams,0.11750000000000001,20
2075,Emma Stone,0.10635324958055607,497
2076,J.K. Simmons,0.1211107229619888,79
2077,Matt Damon,0.09327377987896385,487
2078,Larry David,0.08563906629487252,493
2079,Levon Helm,0.11487478956228958,40
2080,Robin Williams,0.1171931561372351,494
2081,Robert Downey Jr.,0.14644303481409487,499
2082,Vivica A. Fox,0.19568073593073593,60
2083,Naomi Watts,0.0775209214061692,239
2084,Anthony Hopkins,0.12497510754045438,483
2085,Andrew Garfield,0.022272038578429108,492
2086,Meat Loaf,0.11538537710669441,493
2087,Naomi Watts,0.0775209214061692,239
2088,Bob Hoskins,0.12194846462460097,99
2089,David Belle,0.04157408139192673,380
2090,Steve Buscemi,0.07896390158195717,495
2091,Dean Stockwell,0.14976346801346802,20
2092,Michael Fassbender,0.1710079478812608,258
2093,Bradley Cooper,0.0367846418151208,499
2094,Jennifer Hudson,0.1255113680249736,472
2095,Channing Tatum,0.14801853621680766,499
2096,Eddie Izzard,0.1107989782925976,396
2097,Stephen Graham,0.22079447080596248,473
2098,Anna Friel,0.26325045645686407,119
2099,Liam Neeson,0.057845844721474755,496
2100,Bingbing Fan,0.07887411315536316,60
2101,Samantha Morton,0.1979898538961039,40
2102,Bill Murray,0.11756176113536748,492
2103,Matt Bomer,0.22730622240342865,217
2104,Leonardo DiCaprio,0.15053152394643182,495
2105,Kristin Scott Thomas,0.10623020498020498,78
2106,Clint Eastwood,0.06589611848420364,487
2107,Bryce Dallas Howard,0.12759463821111566,495
2108,Anil Kapoor,0.21788636390746846,499
2109,Fred Gwynne,0.22196759259259258,20
2110,Julia Roberts,0.1303544018646864,493
2111,Paul Hogan,0.20986466799259768,40
2112,Tom Cruise,0.07900278779568609,499
2113,Jensen Ackles,0.2428382588242289,494
2114,Kyra Sedgwick,0.09766740204240204,39
2115,Sylvester Stallone,0.163936616432329,497
2116,Chris Brown,0.08898603401716196,496
2117,Caroline Munro,0.21076754385964913,19
2118,Alicia Witt,0.10526315789473684,19
2119,Keanu Reeves,0.10476399390001678,494
2120,Will Ferrell,0.08942211397129829,477
2121,Meryl Streep,0.11647301564692406,494
2122,Phil Vischer,0.14605077561327562,40
2123,Janet Jackson,0.10666865027013202,494
2124,Mike Epps,0.08848767304680609,297
2125,John Witherspoon,0.09414452621659461,436
2126,Linda Blair,0.11580200313154858,99
2127,Sissy Spacek,0.1382190519571848,79
2128,Carmen Electra,0.026606819106819116,195
2129,Chris Hemsworth,0.1313024939070889,494
2130,America Ferrera,0.15874268031076064,140
2131,Alyson Hannigan,0.10119841269841272,40
2132,Lily Tomlin,0.20344341379839642,217
2133,Joe Mantegna,0.22130480828695115,40
2134,Robert De Niro,0.15250260584143246,496
2135,Alfre Woodard,0.21268459059400507,158
2136,Steve Buscemi,0.07896390158195717,495
2137,Frankie Muniz,0.3342993370515988,492
2138,Anthony Hopkins,0.12497510754045438,483
2139,Kate Winslet,0.1548689893967067,496
2140,Norman Reedus,0.2325546803992019,430
2141,Viggo Mortensen,0.16836111702354492,138
2142,Derek Luke,0.1733813700918964,19
2143,Colin Firth,0.15213710192838095,499
2144,Christopher Lee,0.1238907090053764,496
2145,Lesley Manville,0.24702683080808083,100
2146,John Heard,-0.004350168350168349,20
2147,Matt Damon,0.09327377987896385,487
2148,Steve Howey,0.10570666204455266,40
2149,Jake Gyllenhaal,0.0953481413637076,484
2150,Noel Fisher,0.19472219717011383,279
2151,Donald Faison,0.13029258366308177,500
2152,Dennis Quaid,0.17582654095175484,438
2153,Adam Scott,0.001,500
2154,Kate Winslet,0.1548689893967067,496
2155,Abbie Cornish,0.011249999999999996,20
2156,Scarlett Johansson,0.07625689216320523,495
2157,Robin Williams,0.1171931561372351,494
2158,Jason Mewes,0.09262161084529505,38
2159,Usher Raymond,-0.037479166666666654,40
2160,Natalie Portman,0.14069148726991115,478
2161,Gary Oldman,0.1780265008163193,397
2162,Robert De Niro,0.15250260584143246,496
2163,Jack Palance,0.06720927978471082,116
2164,Bill Murray,0.11756176113536748,492
2165,Joe Lo Truglio,0.5994018764143065,440
2166,Joseph Gordon-Levitt,0.12443745574725261,218
2167,Zooey Deschanel,0.1590231217793607,494
2168,Jon Lovitz,0.0788875988638647,79
2169,Logan Lerman,0.09505219037416004,198
2170,Chris Elliott,0.0778226647951408,260
2171,Mekhi Phifer,0.11323393711551606,38
2172,Kathleen Turner,0.21819999418869476,177
2173,Bokeem Woodbine,0.13495801236458202,275
2174,Jenny Agutter,0.24541104403409095,40
2175,Toby Jones,0.08941262841603112,80
2176,Willie Garson,0.0934604037549181,139
2177,Mo'Nique,0.09508527646254208,500
2178,Kirsten Dunst,0.14277004428705378,237
2179,J.K. Simmons,0.1211107229619888,79
2180,LL Cool J,0.10991580623469238,482
2181,Joan Allen,0.1292720734126984,80
2182,Don Rickles,0.16626417362153556,251
2183,Kathleen Turner,0.21819999418869476,177
2184,Ryan Reynolds,0.1367400621654784,495
2185,Rosario Dawson,0.12782620256870036,386
2186,Salma Hayek,0.22633571938226596,498
2187,Jake Gyllenhaal,0.0953481413637076,484
2188,Mark Gatiss,0.1866655925518004,355
2189,Steve Buscemi,0.07896390158195717,495
2190,Tina Fey,0.14229640034335922,465
2191,Liam Neeson,0.057845844721474755,496
2192,Chazz Palminteri,0.0054444444444444445,60
2193,Natalie Portman,0.14069148726991115,478
2194,Peter Dinklage,0.08986996577881991,216
2195,Logan Lerman,0.09505219037416004,198
2196,Burt Young,0.20931818181818182,20
2197,Toby Jones,0.08941262841603112,80
2198,Milla Jovovich,0.040881448539011565,238
2199,Djimon Hounsou,0.14625188910791598,140
2200,John Boyega,0.1667760930321599,454
2201,Michael Imperioli,0.05606288600288598,100
2202,Liam Neeson,0.057845844721474755,496
2203,Steve Irwin,0.1642467275295653,492
2204,Rae Dawn Chong,0.10130357142857142,20
2205,Denzel Washington,0.16588517610605968,498
2206,Brad Pitt,0.10961099833308816,493
2207,Eva Green,0.16003494017556513,240
2208,Ed Begley Jr.,0.12688903974291948,59
2209,David Niven,0.22042157502729728,131
2210,Ryan Gosling,0.1004387974068557,497
2211,Richard Johnson,0.1801916486291486,40
2212,Catherine Deneuve,0.1051129426129426,39
2213,Tom Wilkinson,0.14679797979797982,20
2214,Isabella Rossellini,0.191875,20
2215,Jenna Fischer,0.18041416552808098,498
2216,Robert De Niro,0.15250260584143246,496
2217,Ellen Burstyn,0.3591314935064934,20
2218,Roy Scheider,-0.007127192982456137,19
2219,Alyson Hannigan,0.10119841269841272,40
2220,Victor Wong,0.05515625,20
2221,Chris Brown,0.08898603401716196,496
2222,Leonard Nimoy,0.18349940958589203,258
2223,Sean Young,0.08993165492253083,137
2224,Matthew Broderick,0.07093689975990397,119
2225,Harrison Ford,0.09716929078672332,492
2226,Channing Tatum,0.14801853621680766,499
2227,Bruce Willis,0.036719473979653874,495
2228,Robert De Niro,0.15250260584143246,496
2229,Danneel Ackles,0.25904240518904714,79
2230,Michael Kelly,0.14144065978664191,140
2231,Miriam Margolyes,0.12778477483164982,80
2232,Shelley Duvall,0.0401714194762394,177
2233,Britney Spears,0.11687570822714476,496
2234,George C. Scott,0.2133128962788054,275
2235,Robin Williams,0.1171931561372351,494
2236,Vanessa Williams,0.178834772129278,277
2237,Eva Green,0.16003494017556513,240
2238,Salma Hayek,0.22633571938226596,498
2239,Shailene Woodley,0.12055993590681541,398
2240,Matt Damon,0.09327377987896385,487
2241,Rosario Dawson,0.12782620256870036,386
2242,Talia Shire,0.15372916666666664,20
2243,Steve Coogan,0.11635764640452141,120
2244,Alicia Witt,0.10526315789473684,19
2245,Laurence Olivier,0.15004978450792478,79
2246,Nat Wolff,0.04990800865800865,20
2247,Michael Imperioli,0.05606288600288598,100
2248,CCH Pounder,0.10739359676162133,20
2249,Noel Fisher,0.19472219717011383,279
2250,Charlize Theron,0.08670740993539289,484
2251,Jason Statham,0.11573018974203189,475
2252,Bernie Mac,0.09456082325936738,498
2253,Holly Hunter,0.1433646949341782,179
2254,Common,0.06658084662891177,473
2255,Anne Hathaway,0.09718446908998704,497
2256,Anjelica Huston,0.157130562077596,59
2257,Scarlett Johansson,0.07625689216320523,495
2258,Dennis Quaid,0.17582654095175484,438
2259,Tom Hughes,0.06684471583878668,280
2260,Nate Parker,0.13571679726743022,79
2261,Cedric the Entertainer,0.04926794838322075,257
2262,Sarah Silverman,0.060735078576502094,497
2263,Christopher Lambert,0.1770373038419913,80
2264,Melanie Griffith,0.10777518754160167,99
2265,Anika Noni Rose,0.13402272727272727,80
2266,Michael Imperioli,0.05606288600288598,100
2267,Jennifer Jason Leigh,0.11641630752679863,56
2268,Isabella Rossellini,0.191875,20
2269,Bob Hoskins,0.12194846462460097,99
2270,Robert Duvall,0.1383028926850541,78
2271,Robert Downey Jr.,0.14644303481409487,499
2272,Kieran Culkin,0.06147870958209029,38
2273,Mia Wasikowska,0.14352205086580086,20
2274,Omar Epps,0.19803879580396794,276
2275,Kyra Sedgwick,0.09766740204240204,39
2276,Bruce Willis,0.036719473979653874,495
2277,Jim Parsons,0.06454309370269823,177
2278,Christopher Lambert,0.1770373038419913,80
2279,Jason Statham,0.11573018974203189,475
2280,Gary Daniels,0.10531237599206349,40
2281,Wei Tang,0.053081709956709966,20
2282,Phoebe Cates,0.12955841404358356,118
2283,Harrison Ford,0.09716929078672332,492
2284,Robert De Niro,0.15250260584143246,496
2285,Julie Christie,0.19912526685643123,73
2286,Wagner Moura,0.10166666666666666,20
2287,Lucas Grabeel,0.2793333333333333,20
2288,Christian Bale,0.14269345514517914,437
2289,Bam Margera,0.08255559294424843,119
2290,Fred Gwynne,0.22196759259259258,20
2291,Zoe Ventoura,0.3438225446428573,40
2292,Corbin Bernsen,0.13961858164983168,20
2293,Lauren German,0.29653659603325433,478
2294,Sarah Michelle Gellar,0.06784206074722378,115
2295,Madeline Kahn,0.1284042502282298,98
2296,Nate Parker,0.13571679726743022,79
2297,Steven Bauer,0.35885416666666664,20
2298,Sylvester Stallone,0.163936616432329,497
2299,Louise Fletcher,0.03183159722222223,20
2300,Julie Walters,0.1873837146816916,79
2301,Ryan O'Neal,0.16547916666666668,20
2302,Lee Majors,0.08718993220183696,60
2303,Will Ferrell,0.08942211397129829,477
2304,Matthew McConaughey,0.17080138499222025,497
2305,Ryan Reynolds,0.1367400621654784,495
2306,Liam Neeson,0.057845844721474755,496
2307,Jaime King,0.24202674062049065,40
2308,Johnny Depp,0.07872807627771616,462
2309,Henry Ian Cusick,0.19538825757575762,40
2310,Eddie Marsan,0.1678062545093795,180
2311,Michael McKean,0.13235497835497836,20
2312,Anjelica Huston,0.157130562077596,59
2313,Justin Timberlake,0.04669354689078884,496
2314,Mekhi Phifer,0.11323393711551606,38
2315,Milla Jovovich,0.040881448539011565,238
2316,Kate Winslet,0.1548689893967067,496
2317,Julie Benz,0.2786648046136801,239
2318,John Cassavetes,0.0881537444037444,39
2319,Nora Dunn,0.08391428746793335,240
2320,John Howard,0.06732500636955652,289
2321,Shah Rukh Khan,0.24226472253734854,498
2322,Minnie Driver,0.13573456635956638,39
2323,Henry Thomas,0.10561344388869838,497
2324,Kristen Stewart,0.14629147567606665,492
2325,William Hurt,0.07154864425697763,117
2326,Arjun Rampal,0.16352471891534395,80
2327,Robin Williams,0.1171931561372351,494
2328,Al Pacino,0.1403847002950841,476
2329,Bill Murray,0.11756176113536748,492
2330,Kirsten Dunst,0.14277004428705378,237
2331,Frank Grillo,0.02938924963924964,20
2332,Paul Walker,0.08920744283378193,493
2333,Mo'Nique,0.09508527646254208,500
2334,Boris Kodjoe,0.12020634920634923,40
2335,Tom Cruise,0.07900278779568609,499
2336,Richard Burton,0.08641310641664408,318
2337,Lane Smith,0.10906364355760152,498
2338,Sarah Michelle Gellar,0.06784206074722378,115
2339,Adam Sandler,0.07325861530560786,494
2340,Keanu Reeves,0.10476399390001678,494
2341,Oliver Reed,0.04235450757449976,478
2342,Tom Wilkinson,0.14679797979797982,20
2343,Diedrich Bader,0.09981127060074428,19
2344,Tina Turner,0.23902486789191132,496
2345,Bill Duke,0.22766100858206126,19
2346,Lauren Cohan,0.21346374458874467,120
2347,John Witherspoon,0.09414452621659461,436
2348,Lin Shaye,0.06555334595959596,40
2349,Mike Starr,0.06238592271925606,60
2350,Jason Statham,0.11573018974203189,475
2351,Matt Damon,0.09327377987896385,487
2352,Albert Brooks,0.035383468682640376,38
2353,Jada Pinkett Smith,0.12954573068161554,178
2354,Dane Cook,0.09556676443317322,397
2355,Tom Cruise,0.07900278779568609,499
2356,Bryce Dallas Howard,0.12759463821111566,495
2357,Omari Hardwick,0.21507469794247516,159
2358,Milla Jovovich,0.040881448539011565,238
2359,Meryl Streep,0.11647301564692406,494
2360,Billy Drago,0.07674999999999998,20
2361,Bill Murray,0.11756176113536748,492
2362,Julia Ormond,0.19703647186147188,40
2363,Denzel Washington,0.16588517610605968,498
2364,Reba McEntire,0.08386956066936539,360
2365,Dennis Quaid,0.17582654095175484,438
2366,Byron Mann,0.18672329695767195,40
2367,Matthew McConaughey,0.17080138499222025,497
2368,Harry Styles,0.14453526251535842,482
2369,Rob Riggle,0.10117670935331886,158
2370,Jennifer Jason Leigh,0.11641630752679863,56
2371,Eddie Redmayne,0.13611059888664478,488
2372,Adam Scott,0.001,500
2373,Busy Philipps,0.15632021373358707,314
2374,Mila Kunis,0.19297671313081768,437
2375,Gary Cole,0.11223408539126618,60
2376,Kirsten Dunst,0.14277004428705378,237
2377,Christoph Waltz,0.11140059579424225,494
2378,Jon Favreau,0.13258269907782178,494
2379,Steve Carell,0.14436739309516367,485
2380,Melanie Griffith,0.10777518754160167,99
2381,Jasper Cole,0.12674555999555998,60
2382,Hugh Jackman,0.2908443989992097,494
2383,Johnny Depp,0.07872807627771616,462
2384,Stephen Root,0.09283462248535782,136
2385,Steve Carell,0.14436739309516367,485
2386,Daniel Sharman,0.1589044145751735,140
2387,Nathan Lane,0.14265427368255573,179
2388,Sissy Spacek,0.1382190519571848,79
2389,Norman Reedus,0.2325546803992019,430
2390,Dylan Moran,0.14168414802789803,40
2391,Bernadette Peters,0.10440105488381352,58
2392,Jerry Stiller,0.12802083333333333,20
2393,Christian Bale,0.14269345514517914,437
2394,Al Pacino,0.1403847002950841,476
2395,Judy Greer,0.24723860630110628,40
2396,Robert Picardo,0.1618517268694996,238
2397,Gary Oldman,0.1780265008163193,397
2398,Peter Fonda,-0.04254000718755282,219
2399,Don Cheadle,0.05163066730699763,498
2400,Eric Stoltz,0.0516087962962963,20
2401,Don Johnson,0.1544351339854842,492
2402,Gillian White,0.18200036075036075,20
2403,Frank Langella,0.19790584415584417,20
2404,Naomi Watts,0.0775209214061692,239
2405,Miranda Richardson,0.09457602339181288,19
2406,Liam Neeson,0.057845844721474755,496
2407,Charlie Hunnam,0.15157582962435284,237
2408,Chris Evans,0.16422528641400144,496
2409,Naseeruddin Shah,0.13747474747474747,39
2410,Alicia Witt,0.10526315789473684,19
2411,Matthew McConaughey,0.17080138499222025,497
2412,Demi Moore,0.18218903230038594,458
2413,Philip Seymour Hoffman,0.17078487649916219,117
2414,Jenna Fischer,0.18041416552808098,498
2415,Natalie Portman,0.14069148726991115,478
2416,Beverly D'Angelo,0.17086674783549782,40
2417,Bruce Greenwood,0.2103106384356384,39
2418,Vincent Gallo,0.029294120231620233,60
2419,Isabelle Huppert,0.1206971035837015,97
2420,Gerard Butler,0.13594980420720884,498
2421,Minnie Driver,0.13573456635956638,39
2422,Robin Williams,0.1171931561372351,494
2423,Danny Dyer,0.1749039694963928,318
2424,Joe Mantegna,0.22130480828695115,40
2425,Kristen Stewart,0.14629147567606665,492
2426,Christopher Lee,0.1238907090053764,496
2427,Chris Noth,0.047826507260100994,20
2428,Eric Idle,0.17962179208038756,437
2429,Jeff Bridges,0.3303391445818768,496
2430,Adrian Martinez,0.07868584656084655,60
2431,Madison Pettis,0.16650757575757577,60
2432,Nicholas Hamilton,0.292390350877193,19
2433,Mike Epps,0.08848767304680609,297
2434,Drew Fuller,0.194547115902261,499
2435,Jim Carter,0.1772373962842712,60
2436,Zooey Deschanel,0.1590231217793607,494
2437,Teryl Rothery,0.4264001999158249,40
2438,Drake Bell,0.09537722665951308,392
2439,Sendhil Ramamurthy,0.1272827380952381,20
2440,Ray Winstone,0.08719522375772376,78
2441,Elaine Hendrix,0.15950757575757576,20
2442,Kang-ho Song,0.253971768971769,39
2443,Boris Kodjoe,0.12020634920634923,40
2444,Kristen Stewart,0.14629147567606665,492
2445,Danny Pino,0.44707837301587305,20
2446,John Witherspoon,0.09414452621659461,436
2447,Hayden Christensen,0.09783376660060068,336
2448,Isabelle Huppert,0.1206971035837015,97
2449,Jonathan Winters,0.09452346743295016,58
2450,John Vernon,0.08232080928330929,200
2451,Robert Downey Jr.,0.14644303481409487,499
2452,Scott Glenn,0.11869949494949497,20
2453,Noah Taylor,0.11733057294887654,140
2454,Shah Rukh Khan,0.24226472253734854,498
2455,Kristen Stewart,0.14629147567606665,492
2456,Topol,0.14868032747862414,336
2457,Josh Hutcherson,0.062408232853148116,177
2458,Vivica A. Fox,0.19568073593073593,60
2459,Harold Perrineau,0.18470684523809527,40
2460,Michael Moore,0.041828968137974466,490
2461,Rosario Dawson,0.12782620256870036,386
2462,Jeff Bridges,0.3303391445818768,496
2463,Vin Diesel,0.07227142397261321,497
2464,Don Ameche,0.15531317640692638,20
2465,Oliver Hudson,0.123,20
2466,Brian Blessed,0.17057385640975878,258
2467,Philip Seymour Hoffman,0.17078487649916219,117
2468,Kieran Culkin,0.06147870958209029,38
2469,Jon Favreau,0.13258269907782178,494
2470,Anjelica Huston,0.157130562077596,59
2471,Billy Crudup,0.17832855133709163,138
2472,Steve Coogan,0.11635764640452141,120
2473,Christian Bale,0.14269345514517914,437
2474,Lea Michele,0.21910391567967474,492
2475,John Amos,0.11782003630050503,98
2476,Lesley Manville,0.24702683080808083,100
2477,Robert De Niro,0.15250260584143246,496
2478,Fisher Stevens,0.01893939393939394,20
2479,Andrew Garfield,0.022272038578429108,492
2480,Catherine Deneuve,0.1051129426129426,39
2481,Sarah Michelle Gellar,0.06784206074722378,115
2482,Paul Hogan,0.20986466799259768,40
2483,Sean Pertwee,0.2834243209014284,258
2484,Stephen Graham,0.22079447080596248,473
2485,Hayden Christensen,0.09783376660060068,336
2486,Michael Jai White,0.08338125422090067,99
2487,Jeff Bridges,0.3303391445818768,496
2488,David Keith,0.08925205820964752,140
2489,Djimon Hounsou,0.14625188910791598,140
2490,Jane Fonda,0.134061627733817,474
2491,Matthew Broderick,0.07093689975990397,119
2492,Bella Thorne,0.15489881943353467,496
2493,Mariah Carey,0.28831065607993966,496
2494,Abigail Spencer,0.20551698400478757,278
2495,Abbie Cornish,0.011249999999999996,20
2496,Shah Rukh Khan,0.24226472253734854,498
2497,Robert Redford,0.07817135540889487,482
2498,Katrina Kaif,0.18873459452465113,499
2499,Ranbir Kapoor,0.19019864000285427,500
2500,Martin Kove,0.22080018939393944,40
2501,Peter Ustinov,0.1815890743371212,40
2502,Bruce Willis,0.036719473979653874,495
2503,Madeline Kahn,0.1284042502282298,98
2504,Jake Gyllenhaal,0.0953481413637076,484
2505,Eleanor Parker,0.18358005536130537,20
2506,Tom Hanks,0.1514650522782509,492
2507,Steve Carell,0.14436739309516367,485
2508,Marshall Bell,0.11576372955076916,140
2509,Clint Eastwood,0.06589611848420364,487
2510,Boris Kodjoe,0.12020634920634923,40
2511,Faizon Love,0.15828294101731602,40
2512,Joseph Gordon-Levitt,0.12443745574725261,218
2513,James Kyson,0.6138607874293784,59
2514,Ted Danson,0.15831267878759012,293
2515,Mackenzie Davis,0.09131235072288431,440
2516,Keanu Reeves,0.10476399390001678,494
2517,Telly Savalas,0.10294733044733047,99
2518,Stephen Collins,0.21541666666666665,20
2519,Dave Chappelle,0.11068061187951463,498
2520,J.K. Simmons,0.1211107229619888,79
2521,Matt Damon,0.09327377987896385,487
